,test_rtn1y,test_rtn2y,bag_count_pred1y,bag_count_pred2y,bag_TfidfVectorizer_pred1y,bag_TfidfVectorizer_pred2y,doc2vec_pred1y,doc2vec_pred2y,word2vec_pred1y,wordvec_pred2y
10,-0.5143526696500472,0.2460163343792969,-0.6384063839855767,-0.3144504912758709,-0.2997549657826778,-0.4811305858193738,-0.032883167,-0.2890603,-0.33741636446436424,-0.010109564679329441
11,-0.1478864336141993,0.173654725040139,-1.185593234759439,-0.1445690737313243,-0.2992932978086504,-0.0269099402753898,0.15678596,0.13268837,0.57713173032649,0.018941142812566092
12,0.0349284200651305,-0.1435376951651394,0.1541728280121158,-0.0166526842949958,0.2860140301490251,-0.07907626512304,0.44858116,0.3210062,0.5103096544210843,-0.045548598068367196
13,0.6157482599904769,-0.1469352015996153,1.8578418037097653,1.2321715210535793,0.2816076184384956,0.1550517774311962,0.36678445,0.23610878,0.5698089766244636,0.12988072655772975
14,-0.2975510721970626,-0.0127173580840611,0.6923854723627253,0.1189263597754871,0.3169141897140787,0.2213292014762757,0.1205733,-0.09536363,0.24063814159173308,-0.0067581575255259985
15,-0.1435376951651394,0.3693461855465356,-0.4946252782812887,0.361443149186591,-0.0493893626204747,0.0530670646684206,-0.10518259,-0.0179917,0.21760184600882354,-0.04967724461814593
16,-0.1578039850801985,0.143178391356152,0.0982707548261361,0.4847119502488312,-0.1787497859507993,0.4963377472595031,0.14188164,0.14462903,0.013825833819960776,0.005352591160356912
17,0.0013820881079653,-0.2102167404926797,0.6577812147669387,-0.4527258500393405,0.0391332360614029,-0.0770024736733444,0.13682908,0.3477042,0.3529837365122041,0.09738733102403285
18,-0.2777445714217187,-0.0807842764510088,0.0725168409422484,-0.5062212035694046,0.0372749229670884,-0.2914977621689337,0.26353154,-0.10244542,-0.05573319903101709,-0.20219010104632917
19,-0.2845274939033308,-0.1654125735250995,0.0844907251620289,0.1333267477671592,-0.2063074208651155,0.0756750465315383,0.3092525,0.043306902,0.16319819810560826,-0.13783840923168
20,0.0401849752989078,0.1052397026491241,0.6021689553151168,-0.6771944108542538,0.35237619743358,-0.3261716892423885,0.020210043,-0.17335837,0.14391076675804587,-0.08166416205498961
21,-0.2542518613346625,-0.5155856710702194,-0.0605208216337396,-0.0032305185346157,-0.143960279228787,-0.1709075934744648,0.048523843,-0.14409,-0.09949344329339521,-0.4257148770351835
22,0.5106530570573022,-0.2027298037810519,-0.5659117329699956,0.6627329781590099,-0.1190844183938032,0.5321386652672954,-0.13542357,0.105066024,0.1891287810472057,-0.08397203268258213
23,-0.15428729753006,-0.2844568813418842,0.4771997183732969,-1.4599928973385363,-0.4080600164283275,-0.2994940756388787,-0.23899105,-0.04078749,-0.5027805072354954,0.0004142396330975018
24,0.0423559444145813,-0.0100381550944836,-0.91588653526783,-0.6636359590999776,-0.0752500429606736,-0.2544378961122487,-0.12954354,0.160954,-0.31567579020912945,0.07070708271623327
25,0.6300852211677743,0.0896020267954913,-0.8621709295495772,-0.4865202434750698,0.0542945735085176,-0.0890199952534453,0.58485556,0.046470195,-0.1937908044745727,-0.24115324674094962
26,0.1100566882228755,-0.0684364526388247,-0.5097096606038666,0.0932922941667401,-0.0182316444859089,-0.0978571405043948,-0.35376868,0.12319814,0.5489191912431761,-0.049298658215873425
27,-0.4575440700199986,-0.2769542959834773,0.2892016629135423,-0.5839555024017272,-0.1192766007732937,-0.3061648711643637,0.21826184,-0.4614424,0.3502680621038156,-0.3991922495332687
28,0.1301106692226361,0.1736193012933795,0.1542976923554785,-0.14217445692084,0.2996672249661579,-0.2093620201840954,0.14355484,-0.023280784,0.05656290274036507,-0.1734001712112221
29,0.1340266112179997,-0.3917938025063713,0.0930616447505798,-0.1365729687990421,0.1241697949207973,-0.0844993756529401,0.35231107,-0.20849058,0.20360707285524743,-0.014960831016283427
30,-0.1695631300768379,-0.161688177497206,0.134965894553348,0.1462149940665301,-0.1383913929732874,0.0307650049476775,-0.066050604,-0.25632855,0.17729208813356928,-0.15313787603591655
31,0.0862366772466369,-0.0082339603505033,-0.5834943551997993,0.3454483400238628,-0.5614154094595497,0.3164527886893482,-0.16930872,0.12944463,0.10217955403617246,0.14432513089933918
32,-0.0995124921815712,-0.1590061717647394,1.2329667565248208,-0.0514665018932238,0.2370769590068325,-0.1326754443773495,-0.09238866,-0.13279417,-0.02216981740934859,-0.0631641431490968
33,-0.2287482301142368,-0.1548124424941196,-0.2011330174042975,-0.2177509025738417,0.050840754647583,-0.2276950347657901,0.0145353675,-0.120129764,0.16726882408488425,-0.27380857090634625
34,-0.2917258561169187,-0.2029772593063491,0.3372324351078242,-0.3315290795445366,0.5599639976167645,-0.2062108911247732,0.25307125,-0.10917865,0.33092327524947723,-0.14113102573217118
35,0.1343158437230205,-0.1093704674255868,-0.2238823729358124,0.2596578626864874,-0.1658421486976746,0.2228771021535736,0.32848167,0.41343656,0.22373571743294324,0.15048784113939528
36,0.0648870130204934,0.0664009070185829,0.1427526756290131,-0.0433959880211931,-0.001834304343228,0.0934935398138422,0.049118638,0.18254167,0.4082808307495526,0.06352429876108534
37,1.220472331552428,-0.0251079400289939,0.4668141298085867,0.2834679560005544,0.1704666417352859,-0.0116291668769901,0.15622455,-0.2081854,0.29485112324191615,0.012000985961022836
38,-0.2213225161387615,-0.0215553771478813,-0.5973123562631585,-0.1214223606370404,-0.0443471483397513,-0.2072559914902659,-0.10603985,-0.31276932,0.4063294184191641,-0.09623786279831559
39,-0.2029772593063491,-0.0081943951405404,0.1557416570539265,-0.0923046089494581,0.4343882328715229,-0.0797470314915815,-0.11535172,-0.07595706,0.2934687178197745,-0.15372346164377282
40,0.0231524174417499,0.2508790306184669,-0.3355836331743774,0.1989530643451712,-0.4463775144543495,0.1893545667806348,0.23402917,-0.02804643,-0.1040633662915727,-0.01458579256432968
41,-0.3397943805827124,-0.399430454354859,0.162206671925672,-0.164778093480818,0.0786654694530501,-0.1438655810310896,0.10835335,-0.078706145,0.26910459276149673,0.018015648573961318
42,-0.2608237808657103,-0.1339961948970891,0.2331389487324793,-0.3716420459325454,0.420766585096833,-0.5375153134191457,-0.012502223,-0.26526845,0.3086276232760516,-0.1201527843744351
43,0.8550557502474838,-0.565560594820165,0.1599442083409065,-0.4546469036468344,0.0537568153675029,-0.328155173858825,0.19755277,-0.32389647,0.2628515712296084,-0.050135103730943875
44,-0.0021152068112686,0.036300287763002,0.3458151954563275,-0.2956575714077427,-0.0910768244800282,0.0103389646418041,0.015579909,0.046630323,0.1265706849205705,0.0059472259395683125
45,0.0242882198538383,0.1286175204045421,0.846320239550378,-0.0949236878036369,0.0764185345421609,-0.0099247924141561,0.048196673,-0.090362936,0.19095670129865056,-0.24791389600341251
46,-0.1609434197362372,-0.3553205873833357,0.0061475439292569,2.7785365642735087,0.0201740278232551,2.968956079774505,-0.21173689,0.68009675,0.14060412897789515,0.29968104830381637
47,0.463006832599802,0.6134877250118143,0.4361299241967183,-0.3199853134736222,0.9874631731537284,-0.2419849859987453,0.4574954,-0.45445615,0.33220057552358945,-0.2196186098322569
48,2.40536624922821,-0.1882380438308443,-0.2394793351315853,-0.883207529260412,0.0500420445272282,-0.8807348616881998,-0.021875791,-0.034339428,0.23134515962158492,-0.2776849510119124
49,0.0064946537581636,-0.2843130633203979,0.157451040410313,-0.2067700039471331,0.0318162260918608,-0.1234035049893889,0.043260798,-0.0688889,0.05141334696348604,-0.07074219806778326
50,-0.2834485836181819,-0.4122096504284286,-0.3191599395593413,-0.0484609719293758,-0.1298001891486136,-0.1766104435825398,0.026005223,-0.18267295,0.10374722885377924,-0.1748948297354609
51,-0.0529091204247088,-0.1355341191474899,-0.5081328754535304,-0.0417141381905522,-0.2869570105775468,0.0342671188061749,-0.33857954,-0.31520975,-0.21221282948262893,-0.13614068702361015
52,-0.2682776028193342,-0.0066466759766836,0.1601483864258418,-0.2393372215292299,0.206910290619059,-0.2985381972788554,0.41374284,-0.109522715,-0.07933658870467536,-0.11637006291588237
53,0.1554776113600751,-0.0253928852260499,0.0240269630243462,0.0074339711195985,0.2381483748199318,-0.2061363765354459,-0.30634114,-0.08432909,0.10001889387471369,-0.28357509105069434
54,0.0522964564918659,0.2664275655494173,-0.4315128404556634,0.1637443901681918,-0.183494611134761,0.2144642725175814,0.03259945,0.05779153,0.28747004110398805,-0.06246820963880162
55,0.3373968042256414,0.0765860011617713,-0.736899887958855,0.2097605041650468,-0.4089894282451292,0.3285142595106317,0.36714476,0.13243231,-0.047592239889137355,0.11193495670722475
56,-0.2905271881899002,-0.168716802135491,-0.9212915037380068,0.1126875464099679,-0.2913784425230156,0.1092459696957733,-0.092962146,-0.052424043,-0.08710641987393736,0.14761099915397535
57,-0.0898625637071833,-0.1714934125165611,0.1499957242787889,-0.1817645872979656,0.3112292246142032,-0.2251751755841017,-0.048273325,-0.088867694,-0.15856873480769945,-0.10099841286069283
58,-0.1657690308649284,-0.1865253774922587,-0.5340675836937253,-0.0999311620834637,-0.4054005286546037,-0.1080128249034069,-0.05295086,-0.19601928,-0.21620354853490703,-0.1574227759195177
59,-0.1335228694515604,-0.3424868135765188,-0.2749885710657112,0.2141174030203162,-0.2609268647862818,0.0338303808913779,-0.1727604,0.008883715,-0.22183483982814384,0.03560737744385989
60,-0.2159364184213971,0.099850032248276,-0.4418919752669031,-0.1418944227441256,-0.0571980409851051,-0.2612534301244315,-0.23162842,-0.086039305,-0.22340686349824296,-0.012213024210893098
61,1.933414833116585,-0.3886215686095875,0.8892303650601131,-0.6859971721656203,0.229725978037491,-0.3609763065936746,0.17296281,-0.28685528,0.8661986089324425,-0.3844419502183809
62,-0.0988044127752204,0.0838453562744983,0.4024059085359894,0.1434226318951911,0.4591068205163699,0.1692976166891212,0.5609763,0.33567378,0.09408002157972056,-0.2735199873739439
63,-0.2534907279910364,0.3063426976278123,-0.1313321685954207,-0.0950755834178053,-0.6688885265457316,-0.1432449839034185,-0.31496233,-0.076046385,-0.15840369887985656,-0.14745734517583065
64,0.0332438459549659,-0.1523688298748234,0.2480035242306758,-0.1509673322137777,-0.0279593337914916,-0.1364234063293741,0.12265295,-0.22867253,-0.1930076865375106,0.08308009569989405
65,0.063225180408637,-0.1250567317670652,0.7393114936388151,-0.2477074112929249,1.0753406753016044,0.0442518144105668,-0.23048232,-0.336041,0.06528883900749077,-0.2772397376526725
66,0.0429254152071547,-0.1809599553622599,0.0141372709975369,-0.2232762522712502,-0.0952500603416221,0.0088575361677148,-0.30036515,-0.038315445,0.08541451067487088,-0.01997058155672682
67,-0.2018430802456386,-0.1478864336141993,-0.5932249726892064,-0.0294255538659142,-0.0982986562934479,-0.0952828422669369,0.39701265,0.1169785,0.4016071757573276,0.09208274271480432
68,-0.318046375606703,-0.0164702306606509,-0.4931364942531512,-0.0269463282763171,-0.5913025434908397,-0.0531674009363916,-0.1540981,-0.13246137,0.1407049429001898,-0.108059043860389
69,0.1291281396023283,0.1053235135826087,-1.471987338496441,-0.0274880891553546,-0.1739044411673859,0.1156213414468112,-0.07302606,-0.3322098,-0.03811717389881114,0.04948844614126491
70,0.0169334208702558,-0.0840293080476941,-0.739746604787289,0.4758819071953124,-0.3137712267858176,0.1586848420374915,-0.24182644,-0.12703753,0.302168597719731,-0.2610439023275588
71,0.0006774071312385,0.1971060310982269,-0.4057691951836677,0.1935431463332571,-0.3196236899001278,0.0437377369499543,-0.20790976,0.073809095,-0.2380389526049443,-0.04413694795826095
72,-0.1334444440248511,0.0138733533883976,-0.2007703931506426,-0.2571063151075825,-0.3297101308869177,-0.0958530503636467,-0.26618406,-0.059177116,-0.40615093265946683,-0.16421828931680005
73,-0.2282185029446798,-0.057747530024519,0.5700524438669395,0.2176165952508026,0.4535487224190443,0.0659713838558944,-0.054359525,0.029252496,0.1993817310146126,-0.18688040835341924
74,-0.1880313326747938,0.7753191750154762,-0.3679331773616236,0.0902062343194762,-0.7061219587707788,0.1312507444811658,-0.19290122,-0.11358304,-0.2898791394655898,0.0820375744884575
75,-0.2069571761304932,-0.2186780747786679,0.0842786641836328,-0.1898276764904816,0.0108173585711336,-0.1986539250099415,-0.1049647,-0.4291519,0.03338208705630524,-0.019796066612559837
76,-0.1277596970851073,-0.1593495032200277,-0.1678571212238669,-0.1365251642466227,0.2812729895341079,-0.1725067368426528,-0.24991256,-0.047281653,0.12785681890070094,-0.13332500188028895
77,-0.0404524759483685,-0.0170421814934006,0.5271010270202497,0.3839859113145167,0.0701527065076659,0.1818073397826419,-0.013763279,-0.024936229,-0.2638924953978328,0.057549749648912574
78,0.0985866960798591,-0.0934718782218128,-0.058242997835157,0.0992692037611083,0.2189562390889352,0.0710562593810873,0.16324127,0.051317126,0.433472641863382,0.14662987225347313
79,-0.2506190995645186,0.2317299875354806,0.4478260990798296,-0.0097819809784738,0.3865711261505287,-0.0969914525491321,-0.16867775,-0.01198034,0.23885199292678777,-0.07509405910161715
80,-0.0635478839731144,0.2534671957368642,-0.5230299456123911,0.258479368240854,-0.3247134653899989,0.2123073373792262,0.09695837,0.04738927,-0.296179715099767,0.09137433648085347
81,-0.0293636254395864,0.1092469663779634,-0.1198798429028514,0.1859871662201358,-0.0843479559504655,0.0542521921025367,-0.10664123,0.10292937,-0.060320759320209805,0.030179964993066744
82,0.1170193958980861,-0.2282185029446798,1.0229954315791103,0.0604432182772082,0.8772084489222409,-0.0613472922025545,0.5231164,-0.10165474,0.37056386590481644,-0.320542405327193
83,0.1659789316578328,-0.3658708484847251,0.3018015164945231,0.7334569055781524,0.1519302014684106,1.09183912324508,0.07890448,0.018235207,0.23478251089065733,0.010296197581177946
84,0.4589285672485914,0.0248438986588552,0.4085863031547438,0.2469025949044006,0.5214184877472987,0.1492368250866647,0.42407316,0.10577671,0.423583473876826,0.06642277238109562
85,0.3473040537917287,0.0751029282731452,-0.1246470354861271,0.4261197132948097,-0.0399498105206745,0.4342267440833616,-0.032504708,0.11275545,-0.24586648949443074,0.26862352849964033
86,0.6957561936137249,-0.5349176956117133,-0.2092333840670968,-0.230607715775364,0.1475970785033143,-0.2315569717461232,-0.13037354,-0.112499535,-0.013783111802221415,-0.013605045118542103
87,0.3822068965742793,-0.4323843173636134,-0.5658403211163325,0.4296704116577743,-0.6128608897137375,0.6632162612018292,-0.24783434,0.09157543,-0.43187371447823303,0.47064518868872995
88,-0.1004110359383976,-0.2563663422121001,0.4680021100033861,0.1219127390185565,0.7883423519811299,-0.055679562133202,0.16142702,0.012830615,0.3783176198672992,0.020019003638001243
89,-0.1329003439151712,-0.3297891997082737,0.0334995179704652,-0.4345284286180039,0.1944245660163723,-0.497689989786252,0.09626281,-0.30802086,-0.09520974976581048,-0.052947294238143705
90,-0.2401697759193976,-0.2713727923784668,-0.290966376057551,-0.1618556384615229,-0.2881493439613393,-0.1712490053988935,0.17582935,0.1370519,-0.2090308788300575,-0.06205742809440684
91,-0.0947121214461753,-0.1578039850801985,0.4074602254847929,0.3116798051779598,0.0906987224647599,0.47584921038764,0.2218861,0.144125,0.17355573793766638,0.021907602719183572
92,-0.1250567317670652,-0.4961053050189155,0.1751592065170565,-0.1704133290925805,0.5980416677566478,0.2187188967134702,0.059757143,-0.14344022,-0.23147946050666374,-0.2684614857318708
93,-0.300462956851025,-0.0333821197787281,0.66237232122776,0.0157288759277585,0.37760891826363,0.017539217414527,-0.16923328,-0.056825355,0.23317736509826886,-0.08653267052227087
94,1.13085260588854,-0.2786578127355755,-0.1174675528010286,-0.3069777954710357,-0.0514629105493322,-0.2836771064901144,0.5729219,0.076080546,-0.08725436054160302,-0.16629371421319705
95,-0.0428798814926222,-0.0517021315426254,-0.1163629227707732,0.0325193029075795,-0.0053211487176607,0.0848669962076096,-0.22692683,-0.068775214,-0.06471242973284813,-0.0169592235553524
96,-0.1326961193833506,-0.1762945796500579,-0.1353444176940774,-0.3393192269968966,-0.1118639054985947,-0.2720798660515447,0.011467487,0.123086214,0.3207541108628606,0.08826000090364716
97,-0.0103454200456741,-0.1860120317152225,-0.1428314242053362,0.2450607457204117,-0.1995432083935173,0.0364576074930899,-0.09617317,0.08014095,-0.09871349654014111,0.046208737731208815
98,-0.1967254017808829,-0.2258761205140658,-0.0115562568301887,0.3197803023878137,0.0865230582063593,0.2895978775181466,-0.17346467,-0.19965875,0.19351202915074545,-0.12519200863521052
99,-0.1110935507987253,0.0976936234953003,-0.6979871001311216,-0.3952842777420262,-0.0552832684156757,-0.1465654256294982,-0.2657214,0.13919209,0.1526804314294527,-0.028659398275268533
100,0.1286175204045421,-0.2149712109459262,-0.0733989605430324,0.0916475296029993,-0.3060343374209993,0.2025217767272482,0.08847672,-0.1890858,0.08145017843499719,-0.137441320130525
101,-0.3272286632859982,-0.3189704308300734,-1.6315234674731522,-0.4686624991665721,-0.1017829297357085,-0.0343739331339327,0.049664885,0.305172,0.2170810067714561,0.1688138139547195
102,1.107614116425416,-0.2142009906260162,1.3944099370852028,-0.5872041561561732,1.01037021865239,-0.3802121542619643,0.2876488,0.01220797,0.19190518818173036,-0.2533792439421998
103,0.136483478932818,-0.1335228694515604,-0.1309458822495391,0.1386601735036852,0.044728647157379,-0.0583610791463458,-0.091542065,-0.034010142,-0.092834851606384,0.01311687992473698
104,-0.090323567921288,-0.5093471292145503,0.6119261080101853,0.1637485105895786,0.6056972700034828,0.0734626412028409,0.27095747,-0.26092374,0.04637050504206769,-0.3248806227540144
105,0.1080043111125866,0.2560489597053488,-0.077154965895218,0.3012416344108261,-0.0735068463020601,0.3244263004883252,-0.16046607,-0.15306124,0.02830253353529638,0.014305829510718793
106,0.1221812288443214,-0.1796213160370241,-0.0346626193459447,-0.4664872783864258,-0.152897513423618,-0.1368450857806759,-0.32493812,0.032457486,-0.1064832120468267,-0.12214153958145446
107,-0.3555948276798904,0.2099915283471032,0.7325264867057334,-0.4619895676192509,0.8938916054452457,-0.5593030831909047,0.1762197,-0.35062188,0.544498421129906,-0.2220606005111423
108,-0.2060312944365974,-0.1743193411789783,0.0518868610176762,-0.443900386207291,-0.0670390155681511,-0.3976256678005077,0.0328909,-0.14811602,0.150593136555288,-0.4600455349561001
109,-0.0147405407799018,0.026042256326719,0.3360347490706249,-0.4730011996128501,0.0327451076978198,-0.3114750282280953,0.03427741,0.08960697,-0.039133299899802576,-0.19601886436580263
110,-0.3659763103880832,0.2993003112093886,0.1418001870078529,-0.5870757111847327,0.0889755968859341,-0.3837941176133239,-0.19704133,-0.09383039,-0.07576725492669428,-0.07868834489371557
